STATISTIC,Statistic Label,TLIST(Q1),Quarter,C02741V03309,Sub Sector,UNIT,VALUE,Country
EHQ10C02,Average Weekly Earnings,20181,2018Q1,07,Semi-State companies,Euro,1042.62,Italy
EHQ10C02,Average Weekly Earnings,20181,2018Q1,09,Commercial Semi-State companies,Euro,1062.7,Italy
EHQ10C02,Average Weekly Earnings,20181,2018Q1,10,Non commercial Semi-State companies,Euro,993.58,Italy
EHQ10C02,Average Weekly Earnings,20181,2018Q1,-,Total Public Sector including Semi State bodies,Euro,952.89,Italy
EHQ10C02,Average Weekly Earnings,20181,2018Q1,08,Total Public Sector excluding Semi State bodies,Euro,939.36,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,01,Civil service,Euro,944.07,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,02,Defence,Euro,856.86,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,03,Garda Siochana,Euro,1363.13,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,04,Education,Euro,963.74,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,05,Regional bodies,Euro,837.89,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,06,Health,Euro,912.81,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,07,Semi-State companies,Euro,1069.94,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,09,Commercial Semi-State companies,Euro,1097.46,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,10,Non commercial Semi-State companies,Euro,1001.08,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,-,Total Public Sector including Semi State bodies,Euro,962.16,Italy
EHQ10C02,Average Weekly Earnings,20182,2018Q2,08,Total Public Sector excluding Semi State bodies,Euro,945.38,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,01,Civil service,Euro,912.13,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,02,Defence,Euro,859.94,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,03,Garda Siochana,Euro,1325.13,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,04,Education,Euro,995.93,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,05,Regional bodies,Euro,828.18,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,06,Health,Euro,906.31,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,07,Semi-State companies,Euro,1039.17,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,09,Commercial Semi-State companies,Euro,1062.27,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,10,Non commercial Semi-State companies,Euro,980.32,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,-,Total Public Sector including Semi State bodies,Euro,960.14,Italy
EHQ10C02,Average Weekly Earnings,20183,2018Q3,08,Total Public Sector excluding Semi State bodies,Euro,947.75,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,01,Civil service,Euro,946.04,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,02,Defence,Euro,857.96,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,03,Garda Siochana,Euro,1232.53,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,04,Education,Euro,994.29,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,05,Regional bodies,Euro,843.62,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,06,Health,Euro,910.32,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,07,Semi-State companies,Euro,1034.48,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,09,Commercial Semi-State companies,Euro,1049.15,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,10,Non commercial Semi-State companies,Euro,999.01,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,-,Total Public Sector including Semi State bodies,Euro,961.67,Italy
EHQ10C02,Average Weekly Earnings,20184,2018Q4,08,Total Public Sector excluding Semi State bodies,Euro,950.4,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,01,Civil service,Euro,941.94,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,02,Defence,Euro,866.82,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,03,Garda Siochana,Euro,1252.81,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,04,Education,Euro,974.73,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,05,Regional bodies,Euro,849.21,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,06,Health,Euro,914.9,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,07,Semi-State companies,Euro,1046.85,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,09,Commercial Semi-State companies,Euro,1068.67,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,10,Non commercial Semi-State companies,Euro,993.67,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,-,Total Public Sector including Semi State bodies,Euro,960.26,Italy
EHQ10C02,Average Weekly Earnings,20191,2019Q1,08,Total Public Sector excluding Semi State bodies,Euro,946.63,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,01,Civil service,Euro,939.78,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,02,Defence,Euro,866.6,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,03,Garda Siochana,Euro,1348.26,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,04,Education,Euro,990.07,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,05,Regional bodies,Euro,848.75,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,06,Health,Euro,948.69,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,07,Semi-State companies,Euro,1060.66,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,09,Commercial Semi-State companies,Euro,1076.69,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,10,Non commercial Semi-State companies,Euro,1019.9,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,-,Total Public Sector including Semi State bodies,Euro,980.01,Italy
EHQ10C02,Average Weekly Earnings,20192,2019Q2,08,Total Public Sector excluding Semi State bodies,Euro,967.12,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,01,Civil service,Euro,926.6,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,02,Defence,Euro,873.17,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,03,Garda Siochana,Euro,1340.2,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,04,Education,Euro,1005.68,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,05,Regional bodies,Euro,859.41,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,06,Health,Euro,919.34,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,07,Semi-State companies,Euro,1040.97,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,09,Commercial Semi-State companies,Euro,1057.55,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,10,Non commercial Semi-State companies,Euro,1000.74,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,-,Total Public Sector including Semi State bodies,Euro,972.76,Italy
EHQ10C02,Average Weekly Earnings,20193,2019Q3,08,Total Public Sector excluding Semi State bodies,Euro,962.11,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,01,Civil service,Euro,958.02,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,02,Defence,Euro,916.88,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,03,Garda Siochana,Euro,1253.95,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,04,Education,Euro,1017.57,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,05,Regional bodies,Euro,876.04,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,06,Health,Euro,963.06,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,07,Semi-State companies,Euro,1031.68,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,09,Commercial Semi-State companies,Euro,1029.72,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,10,Non commercial Semi-State companies,Euro,1036.03,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,-,Total Public Sector including Semi State bodies,Euro,991.07,Italy
EHQ10C02,Average Weekly Earnings,20194,2019Q4,08,Total Public Sector excluding Semi State bodies,Euro,984.86,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,01,Civil service,Euro,941.69,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,02,Defence,Euro,902.41,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,03,Garda Siochana,Euro,1278.24,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,04,Education,Euro,993.54,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,05,Regional bodies,Euro,862.88,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,06,Health,Euro,978.66,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,07,Semi-State companies,Euro,1063.93,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,09,Commercial Semi-State companies,Euro,1077.3,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,10,Non commercial Semi-State companies,Euro,1031.86,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,-,Total Public Sector including Semi State bodies,Euro,989.96,Italy
EHQ10C02,Average Weekly Earnings,20201,2020Q1,08,Total Public Sector excluding Semi State bodies,Euro,978.43,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,01,Civil service,Euro,977.79,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,02,Defence,Euro,916.69,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,03,Garda Siochana,Euro,1433.19,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,04,Education,Euro,1018.61,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,05,Regional bodies,Euro,837.97,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,06,Health,Euro,998.18,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,07,Semi-State companies,Euro,1040.39,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,09,Commercial Semi-State companies,Euro,1040.1,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,10,Non commercial Semi-State companies,Euro,1041.07,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,-,Total Public Sector including Semi State bodies,Euro,1008.76,Italy
EHQ10C02,Average Weekly Earnings,20202,2020Q2,08,Total Public Sector excluding Semi State bodies,Euro,1003.81,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,01,Civil service,Euro,918.01,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,02,Defence,Euro,971.23,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,03,Garda Siochana,Euro,1254.37,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,04,Education,Euro,1038.12,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,05,Regional bodies,Euro,901.94,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,06,Health,Euro,958.64,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,07,Semi-State companies,Euro,1050.69,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,09,Commercial Semi-State companies,Euro,1050.83,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,10,Non commercial Semi-State companies,Euro,1050.35,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,-,Total Public Sector including Semi State bodies,Euro,997.24,Italy
EHQ10C02,Average Weekly Earnings,20203,2020Q3,08,Total Public Sector excluding Semi State bodies,Euro,988.29,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,01,Civil service,Euro,986.31,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,02,Defence,Euro,938.59,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,03,Garda Siochana,Euro,1344.75,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,04,Education,Euro,1038.59,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,05,Regional bodies,Euro,900.62,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,06,Health,Euro,1003.8,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,07,Semi-State companies,Euro,1049.25,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,09,Commercial Semi-State companies,Euro,1052.96,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,10,Non commercial Semi-State companies,Euro,1040.69,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,-,Total Public Sector including Semi State bodies,Euro,1021.22,Italy
EHQ10C02,Average Weekly Earnings,20204,2020Q4,08,Total Public Sector excluding Semi State bodies,Euro,1016.76,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,01,Civil service,Euro,974.8,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,02,Defence,Euro,970.61,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,03,Garda Siochana,Euro,1297.7,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,04,Education,Euro,1078.1,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,05,Regional bodies,Euro,897.46,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,06,Health,Euro,1007.99,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,07,Semi-State companies,Euro,1096.77,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,09,Commercial Semi-State companies,Euro,1100.06,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,10,Non commercial Semi-State companies,Euro,1090.01,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,-,Total Public Sector including Semi State bodies,Euro,1038.24,Italy
EHQ10C02,Average Weekly Earnings,20211,2021Q1,08,Total Public Sector excluding Semi State bodies,Euro,1029.56,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,01,Civil service,Euro,980.22,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,02,Defence,Euro,956.9,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,03,Garda Siochana,Euro,1480.51,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,04,Education,Euro,1060.14,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,05,Regional bodies,Euro,874.86,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,06,Health,Euro,986.62,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,07,Semi-State companies,Euro,1092.38,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,09,Commercial Semi-State companies,Euro,1105.24,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,10,Non commercial Semi-State companies,Euro,1065.93,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,-,Total Public Sector including Semi State bodies,Euro,1030.85,Italy
EHQ10C02,Average Weekly Earnings,20212,2021Q2,08,Total Public Sector excluding Semi State bodies,Euro,1021.89,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,01,Civil service,Euro,948.99,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,02,Defence,Euro,976.12,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,03,Garda Siochana,Euro,1440.7,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,04,Education,Euro,1104.12,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,05,Regional bodies,Euro,873.38,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,06,Health,Euro,1040.1,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,07,Semi-State companies,Euro,1059.13,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,09,Commercial Semi-State companies,Euro,1050.39,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,10,Non commercial Semi-State companies,Euro,1078.83,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,-,Total Public Sector including Semi State bodies,Euro,1050.48,Italy
EHQ10C02,Average Weekly Earnings,20213,2021Q3,08,Total Public Sector excluding Semi State bodies,Euro,1049.13,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,01,Civil service,Euro,1003.67,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,02,Defence,Euro,946.03,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,03,Garda Siochana,Euro,1319.62,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,04,Education,Euro,1045.56,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,05,Regional bodies,Euro,881.73,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,06,Health,Euro,999.14,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,07,Semi-State companies,Euro,1064.72,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,09,Commercial Semi-State companies,Euro,1069.19,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,10,Non commercial Semi-State companies,Euro,1055.52,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,-,Total Public Sector including Semi State bodies,Euro,1023.36,Italy
EHQ10C02,Average Weekly Earnings,20214,2021Q4,08,Total Public Sector excluding Semi State bodies,Euro,1017.42,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,01,Civil service,Euro,904.93,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,02,Defence,Euro,926.77,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,03,Garda Siochana,Euro,1387.93,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,04,Education,Euro,1047.13,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,05,Regional bodies,Euro,888.12,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,06,Health,Euro,1018.31,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,07,Semi-State companies,Euro,1103.04,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,09,Commercial Semi-State companies,Euro,1095.57,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,10,Non commercial Semi-State companies,Euro,1120.27,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,-,Total Public Sector including Semi State bodies,Euro,1024.76,Italy
EHQ10C02,Average Weekly Earnings,20221,2022Q1,08,Total Public Sector excluding Semi State bodies,Euro,1012.98,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,01,Civil service,Euro,968.79,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,02,Defence,Euro,927.1,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,03,Garda Siochana,Euro,1503.32,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,04,Education,Euro,1054.57,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,05,Regional bodies,Euro,886.58,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,06,Health,Euro,1020.28,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,07,Semi-State companies,Euro,1138.08,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,09,Commercial Semi-State companies,Euro,1167.27,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,10,Non commercial Semi-State companies,Euro,1066.87,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,-,Total Public Sector including Semi State bodies,Euro,1044.09,Italy
EHQ10C02,Average Weekly Earnings,20222,2022Q2,08,Total Public Sector excluding Semi State bodies,Euro,1030.15,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,01,Civil service,Euro,1004.87,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,02,Defence,Euro,900.33,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,03,Garda Siochana,Euro,1361.13,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,04,Education,Euro,1093.92,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,05,Regional bodies,Euro,904.98,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,06,Health,Euro,1042.91,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,07,Semi-State companies,Euro,1119.05,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,09,Commercial Semi-State companies,Euro,1138.64,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,10,Non commercial Semi-State companies,Euro,1076.59,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,-,Total Public Sector including Semi State bodies,Euro,1058.98,Italy
EHQ10C02,Average Weekly Earnings,20223,2022Q3,08,Total Public Sector excluding Semi State bodies,Euro,1049.95,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,01,Civil service,Euro,1095.19,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,02,Defence,Euro,942.0,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,03,Garda Siochana,Euro,1512.46,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,04,Education,Euro,1159.4,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,05,Regional bodies,Euro,1004.5,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,06,Health,Euro,1102.69,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,07,Semi-State companies,Euro,1177.2,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,09,Commercial Semi-State companies,Euro,1170.64,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,10,Non commercial Semi-State companies,Euro,1191.28,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,-,Total Public Sector including Semi State bodies,Euro,1129.98,Italy
EHQ10C02,Average Weekly Earnings,20224,2022Q4,08,Total Public Sector excluding Semi State bodies,Euro,1122.81,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,01,Civil service,Euro,1052.42,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,02,Defence,Euro,920.69,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,03,Garda Siochana,Euro,1495.95,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,04,Education,Euro,1125.53,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,05,Regional bodies,Euro,939.63,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,06,Health,Euro,1097.69,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,07,Semi-State companies,Euro,1155.26,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,09,Commercial Semi-State companies,Euro,1169.49,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,10,Non commercial Semi-State companies,Euro,1125.43,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,-,Total Public Sector including Semi State bodies,Euro,1103.31,Italy
EHQ10C02,Average Weekly Earnings,20231,2023Q1,08,Total Public Sector excluding Semi State bodies,Euro,1095.54,Italy
